ID,Age,Experience,Income,Gender,ZIP Code,Family,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,marital,default,job,housing,contact,balance
295,44,19,172,Female,94306,2,3,391,1,1,1,1,0,married,no,entrepreneur,no,cellular,5038
296,42,15,24,Female,92121,3,2,0,0,0,0,1,1,single,no,technician,no,cellular,1581
297,51,25,80,Female,92373,1,1,0,0,0,0,0,0,single,no,services,no,cellular,8
298,43,16,8,Female,90089,3,2,88,0,0,0,1,0,married,no,housemaid,no,telephone,1152
299,30,5,38,Female,94542,4,1,129,0,0,0,1,1,married,no,technician,yes,cellular,101
300,45,19,93,Female,90095,4,3,0,0,0,0,0,0,single,no,blue-collar,no,cellular,218
301,35,9,55,Female,94536,1,1,0,0,0,0,1,0,married,no,blue-collar,no,cellular,720
302,60,34,64,Female,94304,2,3,0,0,0,0,0,1,divorced,no,admin.,yes,cellular,0
303,34,9,122,Female,90623,1,1,0,0,0,0,1,0,married,no,management,no,telephone,-213
304,55,25,70,Female,93720,3,3,0,0,0,0,1,0,married,no,services,yes,cellular,300
305,43,19,81,Female,92069,2,1,0,0,0,0,0,0,married,no,admin.,yes,cellular,-396
306,41,15,159,Female,90057,1,3,0,1,0,1,1,0,divorced,no,blue-collar,no,cellular,55
307,34,9,70,Female,92843,4,1,0,0,1,0,0,0,single,no,self-employed,yes,cellular,766
308,65,39,150,Female,92120,2,1,196,0,0,0,0,0,single,no,technician,no,cellular,9
309,45,21,152,Female,94550,2,1,0,0,0,0,1,0,divorced,no,entrepreneur,no,cellular,223
310,49,25,195,Female,95605,4,1,617,1,0,0,0,0,married,no,entrepreneur,no,cellular,0
311,48,23,22,Female,90740,1,1,0,0,0,0,0,0,married,no,blue-collar,no,cellular,853
312,60,35,22,Female,91207,1,1,123,0,0,0,1,0,single,no,blue-collar,no,cellular,1346
313,55,29,79,Female,92373,3,1,0,0,0,0,1,1,married,no,management,no,cellular,122
314,42,18,33,Female,90401,1,3,0,0,0,0,1,0,single,no,admin.,no,cellular,52
315,32,8,128,Female,94720,2,1,0,0,0,1,1,1,single,no,blue-collar,no,cellular,1659
316,62,38,91,Female,95929,1,1,0,0,1,0,1,0,married,no,management,no,cellular,126
317,57,32,39,Female,90277,4,1,0,0,0,0,1,1,married,no,blue-collar,yes,cellular,143
318,52,26,121,Female,94550,1,1,167,0,0,0,1,0,single,no,blue-collar,yes,telephone,1688
319,36,6,21,Female,91741,1,3,0,0,1,0,1,0,married,yes,management,no,cellular,-108
320,34,9,41,Female,93720,3,1,0,0,0,0,0,1,married,no,blue-collar,no,cellular,102
321,63,37,45,Female,93437,2,3,0,0,0,0,1,0,married,no,self-employed,yes,telephone,203
322,24,-2,51,Female,90630,3,3,0,0,0,0,1,0,married,no,self-employed,no,cellular,252
323,57,31,165,Female,95054,1,2,0,1,0,0,1,0,divorced,no,management,yes,cellular,-626
324,40,16,119,Female,91335,2,2,0,1,0,0,1,0,single,no,blue-collar,no,telephone,6
325,27,2,110,Female,95670,4,3,190,0,0,0,1,0,married,no,technician,yes,cellular,0
326,65,39,20,Female,90034,3,2,0,0,0,0,0,1,married,no,blue-collar,no,telephone,76
327,60,34,64,Female,90266,1,2,248,0,0,0,0,0,married,no,blue-collar,no,cellular,14
328,44,20,101,Female,92717,3,2,82,1,0,0,0,0,single,no,management,yes,cellular,1117
329,63,39,101,Female,92007,1,1,0,1,1,1,1,0,married,no,blue-collar,no,cellular,1086
330,59,34,99,Female,90034,1,1,0,1,0,0,0,0,married,yes,blue-collar,no,cellular,-23
331,56,30,158,Female,90089,4,1,0,1,0,0,0,0,married,no,entrepreneur,yes,telephone,128
332,54,28,89,Female,95039,1,2,0,0,0,0,1,1,married,no,blue-collar,yes,cellular,897
333,52,27,80,Female,95616,1,3,0,0,0,1,1,1,married,no,housemaid,yes,telephone,-367
334,58,32,114,Female,91330,2,1,402,0,0,0,1,0,married,no,self-employed,yes,cellular,-228
335,60,35,49,Female,94110,3,2,0,0,0,0,1,1,married,no,blue-collar,no,telephone,8
336,28,4,191,Female,90064,1,1,0,0,0,0,1,0,married,no,blue-collar,no,telephone,619
337,54,30,78,Female,92374,4,2,0,0,0,0,1,0,married,no,services,no,cellular,24
338,32,6,28,Female,94115,3,1,0,0,0,0,0,0,single,no,entrepreneur,no,cellular,42
339,59,33,42,Female,95630,1,2,0,0,0,0,1,0,married,no,technician,no,cellular,-40
340,63,38,140,Female,92407,1,1,0,0,0,0,0,0,single,no,retired,no,cellular,282
341,48,23,45,Female,95053,1,2,0,0,0,0,1,0,married,no,blue-collar,no,cellular,267
342,56,32,122,Female,95827,2,1,360,0,0,1,1,1,single,no,blue-collar,no,cellular,726
343,36,12,65,Female,95051,3,2,0,0,0,0,1,0,married,no,technician,no,telephone,50
344,57,27,68,Female,94117,1,3,0,0,0,0,1,0,married,no,unknown,no,telephone,1926
345,29,3,153,Female,93657,2,1,392,0,0,0,0,0,married,no,services,no,cellular,379
346,39,13,89,Female,92110,4,2,0,0,0,0,0,0,married,no,entrepreneur,no,cellular,4688
347,59,34,91,Female,93524,1,1,0,0,0,0,1,1,married,no,management,yes,cellular,256
348,31,6,55,Female,92038,4,2,185,0,0,0,1,0,married,no,technician,no,cellular,-805
349,43,19,118,Female,91304,2,1,0,0,0,0,0,1,single,no,blue-collar,no,cellular,-2
350,35,5,22,Female,93407,1,3,103,0,0,0,0,0,single,no,services,yes,cellular,473
351,54,24,63,Female,92606,3,3,138,0,0,0,1,1,married,no,housemaid,no,cellular,175
352,51,27,12,Female,92192,4,2,78,0,1,0,1,0,single,no,admin.,no,cellular,-407
353,44,19,50,Female,90745,3,2,0,0,0,0,1,0,single,no,services,no,cellular,148
354,25,0,43,Female,94305,2,3,0,0,1,1,1,1,single,no,blue-collar,no,telephone,-24
355,40,15,173,Female,95060,4,1,0,1,0,1,1,1,single,no,student,no,cellular,305
356,26,2,60,Female,93407,2,1,132,1,0,0,0,0,divorced,no,entrepreneur,no,cellular,2
357,39,14,113,Female,94301,1,3,0,0,1,0,1,0,married,no,blue-collar,yes,cellular,-308
358,28,4,155,Female,92182,4,2,0,1,0,0,1,0,single,no,unknown,no,cellular,3
359,52,28,91,Female,92692,4,2,0,0,0,0,0,1,single,no,technician,yes,cellular,-55
360,53,29,55,Female,95818,4,2,0,0,0,0,1,0,married,no,blue-collar,no,cellular,52
361,44,20,173,Female,90277,2,1,419,0,0,0,1,0,married,no,management,no,telephone,1573
362,43,19,71,Female,92101,3,3,0,0,0,0,0,1,single,yes,blue-collar,yes,telephone,-395
363,56,30,24,Female,94704,2,3,88,0,0,0,0,0,married,no,blue-collar,no,cellular,4140
364,38,14,42,Female,94610,1,2,81,0,0,0,1,0,single,no,blue-collar,no,cellular,495
365,30,6,141,Female,94539,2,1,0,0,0,0,1,0,married,no,management,yes,cellular,74
366,32,6,32,Female,93106,1,3,0,0,0,0,1,0,married,no,technician,no,cellular,92
367,35,10,55,Female,94539,4,1,0,0,0,0,0,0,divorced,no,blue-collar,no,cellular,5
368,43,19,153,Female,90254,2,1,0,0,0,0,1,0,married,no,admin.,no,cellular,568
369,58,32,113,Female,94590,2,1,270,0,0,0,0,1,married,no,management,no,cellular,4314
370,25,0,30,Female,92691,2,2,0,0,0,0,0,0,single,no,admin.,no,cellular,312
371,54,24,29,Female,92028,3,3,148,0,0,0,0,1,single,no,technician,no,cellular,24
372,57,32,174,Female,90089,1,2,466,1,0,0,1,0,married,no,admin.,no,cellular,54
373,50,24,35,Female,92717,1,3,0,0,0,0,1,0,married,no,entrepreneur,yes,cellular,412
374,32,8,98,Female,95054,2,2,175,0,0,0,1,0,married,no,management,no,cellular,-139
375,63,37,30,Female,92054,2,3,159,0,0,0,1,0,married,no,entrepreneur,no,cellular,-306
376,31,6,58,Female,95051,2,1,0,0,0,0,0,1,single,no,admin.,no,cellular,210
377,36,12,25,Female,92101,4,1,147,0,0,0,0,0,single,no,admin.,no,cellular,551
378,58,34,19,Female,92029,4,1,0,0,0,0,0,0,divorced,no,technician,no,cellular,31
379,56,30,44,Female,93105,4,2,174,0,0,0,1,0,married,no,services,no,cellular,0
380,49,25,20,Female,90291,4,1,111,0,0,0,1,1,married,no,retired,no,cellular,184
381,30,5,98,Female,91941,2,1,220,0,0,0,1,0,married,no,unemployed,no,cellular,562
382,33,7,90,Female,92346,3,1,0,0,0,0,1,0,married,no,management,yes,cellular,2102
383,45,21,61,Female,94304,3,1,0,0,0,0,0,0,divorced,no,management,no,cellular,193
384,30,5,40,Female,94402,4,2,0,0,0,0,1,0,single,no,blue-collar,no,telephone,5
385,47,23,38,Female,94618,2,3,0,0,0,0,0,0,married,no,management,no,telephone,66
386,25,0,28,Female,92093,2,2,0,0,0,0,0,0,married,no,blue-collar,yes,cellular,-169
387,63,33,34,Female,94305,1,3,0,0,0,0,1,1,married,no,entrepreneur,no,cellular,2643
388,55,29,73,Female,95616,2,3,0,0,0,0,1,1,divorced,no,blue-collar,no,cellular,12
389,65,41,133,Female,94904,4,1,0,1,0,0,0,1,married,no,management,no,cellular,75
390,44,18,53,Female,94608,1,1,0,0,0,0,1,0,married,no,technician,no,cellular,-257
391,51,25,21,Female,9307,4,3,0,0,0,0,1,1,single,no,blue-collar,yes,cellular,170
392,35,9,40,Female,93943,3,1,0,0,0,0,1,0,divorced,no,technician,no,telephone,-85
393,30,5,41,Female,95051,4,2,0,0,0,0,1,0,married,no,management,no,cellular,979
394,31,5,82,Female,95482,4,2,0,0,0,0,1,0,single,no,management,no,cellular,136
395,54,30,100,Female,95814,4,3,0,1,0,0,0,0,married,no,technician,no,cellular,-258
396,45,20,155,Male,90024,1,1,0,0,0,0,1,1,single,no,management,no,cellular,99
397,45,19,45,Male,92521,1,1,0,0,0,0,1,0,married,no,retired,no,cellular,150
398,58,32,9,Male,94080,3,3,0,0,0,0,0,1,single,no,blue-collar,no,cellular,476
399,54,29,48,Male,91709,4,3,0,0,0,0,1,0,single,no,self-employed,no,cellular,226
400,53,28,18,Male,90095,4,3,109,0,1,1,1,1,single,no,admin.,no,cellular,-378
401,33,9,80,Male,91311,4,1,0,0,0,0,1,1,single,no,management,no,cellular,296
402,60,35,64,Male,94509,2,1,0,0,0,0,0,0,single,no,admin.,no,cellular,1661
403,50,24,29,Male,93023,4,1,0,0,0,0,0,0,single,no,management,no,cellular,122
404,26,2,48,Male,90503,3,2,0,0,0,0,1,0,married,no,services,no,cellular,-90
405,54,30,23,Male,94608,2,1,0,0,0,0,0,0,single,no,blue-collar,yes,cellular,1322
406,28,3,84,Male,90024,4,1,0,0,0,0,1,1,divorced,no,management,no,cellular,-272
407,36,10,179,Male,94542,3,1,0,1,0,0,1,0,divorced,no,technician,yes,cellular,-133
408,29,2,30,Male,95747,4,2,112,0,0,0,0,1,married,no,technician,yes,cellular,2
409,54,28,93,Male,91604,1,1,133,0,0,1,1,1,married,no,self-employed,no,cellular,0
410,55,30,39,Male,92647,2,2,0,0,0,0,0,0,married,no,entrepreneur,yes,cellular,-627
411,61,36,60,Male,92866,3,2,182,0,0,0,0,0,married,yes,entrepreneur,no,cellular,-468
412,36,11,133,Male,90245,1,1,290,0,1,1,1,1,divorced,no,blue-collar,no,cellular,0
413,45,19,125,Male,92354,1,1,0,0,0,0,0,0,single,no,management,yes,cellular,1098
414,64,40,58,Male,93437,1,3,0,0,0,0,1,0,married,no,self-employed,no,cellular,191
415,60,36,89,Male,91745,2,1,0,0,0,0,1,0,married,yes,blue-collar,yes,telephone,-605
416,49,22,82,Male,90019,1,2,125,0,0,0,1,0,single,no,admin.,no,cellular,-400
417,47,23,110,Male,94111,2,1,0,0,0,0,1,1,married,no,admin.,no,cellular,68
418,60,36,54,Male,92182,4,3,0,0,1,0,0,0,married,no,admin.,no,cellular,38
419,45,20,89,Male,93311,4,3,0,0,0,0,1,0,single,no,technician,no,cellular,291
420,32,7,42,Male,92407,3,1,0,0,0,0,1,0,married,yes,management,no,cellular,2
421,52,28,41,Male,94309,3,2,0,0,0,0,0,1,divorced,no,retired,yes,cellular,264
422,35,8,38,Male,93106,4,2,124,0,0,0,1,0,married,no,retired,no,cellular,1029
423,40,15,85,Male,94304,2,1,0,0,0,0,1,0,married,no,retired,no,cellular,87
424,53,29,83,Male,90073,4,2,0,0,0,0,1,0,married,no,blue-collar,yes,cellular,1457
425,27,0,33,Male,90089,4,3,0,0,0,0,0,0,single,yes,blue-collar,no,cellular,-220
426,58,33,50,Male,94501,4,1,0,0,0,0,0,1,married,no,housemaid,yes,cellular,-97
427,47,22,58,Male,93105,4,3,0,0,0,0,1,1,single,yes,technician,no,cellular,0
428,28,3,115,Male,92333,4,2,0,1,0,0,0,0,single,no,services,no,cellular,1274
429,46,20,145,Male,91380,2,1,0,0,1,1,1,0,married,no,management,no,cellular,128
430,43,19,161,Male,95616,2,1,0,0,0,0,0,0,single,no,management,no,cellular,3
431,56,30,38,Male,92029,1,1,0,0,0,0,0,0,married,no,blue-collar,no,cellular,642
432,28,3,28,Male,90505,4,1,0,0,0,0,1,0,married,no,blue-collar,no,telephone,137
433,42,18,75,Male,92182,3,1,0,0,0,0,0,1,married,no,unemployed,no,cellular,455
434,32,7,35,Male,92521,3,1,116,0,0,0,0,1,single,no,admin.,no,cellular,-35
435,62,38,24,Male,94720,2,1,116,0,0,0,0,1,single,no,services,no,cellular,230
436,37,13,78,Male,94998,4,2,0,0,0,0,1,0,married,no,management,no,cellular,51
437,51,26,113,Male,94086,1,3,161,0,0,0,1,0,married,yes,entrepreneur,no,cellular,-54
438,39,13,75,Male,94305,3,1,224,0,0,0,1,0,married,no,housemaid,no,cellular,7
439,43,17,91,Male,91311,1,1,0,0,0,0,1,0,divorced,no,technician,no,cellular,12389
440,52,28,31,Male,91330,4,1,141,0,0,0,1,1,single,no,services,no,cellular,2
441,30,6,45,Male,95819,1,2,0,0,0,0,1,0,married,no,entrepreneur,no,cellular,22
442,52,26,80,Male,94709,3,1,0,0,0,0,0,0,single,no,blue-collar,no,cellular,-197
443,61,35,50,Male,92122,3,3,112,0,0,0,1,0,single,no,admin.,no,cellular,0
444,36,9,31,Male,95825,4,2,0,0,1,0,1,0,single,no,admin.,no,cellular,144
445,58,32,113,Male,93943,2,2,119,1,0,1,1,1,married,no,blue-collar,yes,cellular,-480
446,47,23,29,Male,94304,4,1,0,0,0,0,1,0,single,no,management,no,cellular,350
447,64,39,59,Male,92626,2,1,139,0,0,0,1,0,married,no,blue-collar,no,cellular,175
448,52,27,43,Male,93555,1,2,0,0,1,0,1,0,single,no,self-employed,no,cellular,551
449,58,28,122,Male,95136,1,3,115,1,0,0,1,0,single,no,admin.,no,cellular,621
450,48,24,29,Male,90509,1,1,0,0,0,0,0,0,married,no,retired,no,cellular,197
451,64,40,91,Male,93106,2,3,0,0,0,0,1,1,single,no,technician,no,cellular,0
452,58,32,65,Male,94590,3,3,0,0,0,0,1,0,married,no,admin.,no,cellular,-14
453,47,23,22,Male,93108,1,1,0,0,0,0,0,1,single,no,services,no,cellular,87
454,49,23,71,Male,95134,1,3,0,0,0,0,0,0,married,no,retired,no,cellular,-230
455,31,4,60,Male,94588,4,2,0,0,0,0,1,1,married,no,blue-collar,no,cellular,101
456,61,37,60,Male,91706,3,3,0,0,0,0,1,0,married,no,blue-collar,no,cellular,1556
457,51,25,69,Male,95747,1,1,0,0,0,0,1,1,married,no,services,no,cellular,-45
458,28,-2,48,Male,94132,2,3,89,0,0,0,1,0,married,no,technician,no,cellular,139
459,39,13,21,Male,94022,3,2,0,0,0,0,0,0,single,no,services,no,cellular,-90
460,54,28,53,Male,92109,4,2,0,0,1,0,0,0,married,no,technician,no,cellular,-509
461,50,24,29,Male,94110,3,3,0,0,0,0,0,0,divorced,no,retired,no,cellular,830
462,30,4,60,Male,91107,4,2,0,0,0,0,1,0,single,no,management,no,cellular,1106
463,64,39,42,Male,92068,3,2,116,0,0,0,1,0,divorced,no,services,no,telephone,136
464,29,3,69,Male,94303,3,3,0,0,0,0,0,0,single,no,admin.,no,cellular,-199
465,48,24,20,Male,95841,1,1,0,0,0,0,1,1,divorced,no,technician,yes,cellular,-834
466,35,10,200,Male,91107,2,1,458,0,0,0,0,0,married,no,unemployed,no,cellular,-283
467,60,36,141,Male,90277,2,1,0,0,0,0,1,1,single,no,technician,no,cellular,218
468,55,30,81,Male,92123,2,1,0,0,1,0,0,0,single,no,management,no,cellular,1923
469,29,4,183,Male,91423,3,3,0,1,0,0,1,0,single,no,admin.,no,cellular,2736
470,48,22,149,Male,94928,2,2,0,1,1,1,1,0,single,no,admin.,no,cellular,26
471,43,19,83,Male,94305,4,3,0,1,0,0,0,1,single,no,services,no,cellular,-688
472,66,42,35,Male,94305,1,2,172,0,0,0,1,0,married,no,blue-collar,no,cellular,50
473,25,0,13,Male,91342,2,3,0,0,0,0,1,0,single,no,management,no,cellular,314
474,45,20,39,Male,90232,1,1,0,0,0,0,0,1,married,no,technician,no,cellular,564
475,34,10,21,Male,92634,1,3,0,0,0,0,1,0,single,no,management,no,cellular,33
476,48,23,10,Male,94609,2,3,0,0,0,0,1,1,single,no,entrepreneur,no,cellular,1007
477,32,6,84,Male,91006,4,2,0,0,0,0,0,0,married,no,services,no,cellular,87
478,50,24,30,Male,91768,4,1,161,0,0,0,1,1,single,no,student,no,cellular,-145
479,43,19,31,Male,90007,4,1,156,0,0,0,1,0,single,no,self-employed,no,cellular,-44
480,64,39,182,Male,93955,1,2,547,1,0,0,1,0,married,no,management,no,cellular,0
481,60,34,114,Male,90028,2,1,0,0,0,0,1,0,married,no,technician,no,cellular,130
482,43,19,152,Male,92008,3,2,0,1,0,0,0,0,single,yes,management,no,cellular,0
483,60,34,53,Male,92717,1,2,0,0,1,0,0,1,married,no,housemaid,yes,cellular,1294
484,64,39,24,Male,95112,4,2,78,0,0,0,1,0,married,no,admin.,no,cellular,338
485,44,20,150,Male,95060,2,1,0,0,0,0,0,1,married,no,retired,no,telephone,280
486,60,36,132,Male,92154,2,1,470,0,0,0,1,1,single,yes,services,no,cellular,74
487,54,29,68,Male,94998,3,3,0,0,0,0,1,1,divorced,no,unemployed,no,cellular,2699
488,33,9,53,Male,94063,1,1,0,0,0,0,0,1,married,no,management,no,telephone,3604
489,56,32,173,Male,94022,1,2,88,1,0,1,1,0,married,no,blue-collar,no,cellular,1177
490,29,5,30,Male,90095,3,2,0,0,0,0,0,0,single,no,technician,no,cellular,102
491,25,1,113,Male,95023,2,1,0,0,0,0,1,1,married,no,admin.,no,cellular,-150
492,60,34,15,Male,95014,1,2,0,0,0,0,1,0,married,no,blue-collar,no,cellular,2322
493,55,30,84,Male,92173,2,1,304,0,1,0,1,0,single,no,admin.,no,cellular,1248
494,39,13,88,Male,94117,4,2,0,0,0,0,1,1,married,no,management,no,cellular,3
495,37,13,43,Male,94122,3,1,0,0,0,0,1,0,married,no,management,no,cellular,478
496,53,28,43,Male,91380,2,3,0,0,0,1,1,1,divorced,no,technician,no,telephone,26
497,34,10,90,Male,94303,2,1,0,0,0,0,1,0,married,no,blue-collar,no,telephone,229
498,42,18,34,Male,92115,4,1,104,0,1,0,1,0,married,no,entrepreneur,no,cellular,51439
499,60,36,38,Male,94596,4,1,0,0,0,0,1,0,married,no,services,yes,cellular,510
500,50,24,173,Male,94720,1,1,0,0,0,0,1,1,divorced,no,entrepreneur,no,cellular,252
501,41,17,160,Male,92647,2,1,0,0,0,0,1,0,married,yes,blue-collar,no,cellular,67
502,25,0,44,Male,94545,4,2,0,0,0,0,1,1,married,no,self-employed,no,cellular,731
503,50,24,83,Male,94301,2,3,0,0,0,0,1,0,divorced,no,admin.,no,cellular,148
504,48,22,94,Male,90623,4,3,0,0,0,0,1,0,single,no,technician,no,cellular,68
505,32,8,43,Male,95023,1,3,0,0,0,0,0,1,married,no,blue-collar,no,cellular,143
506,50,25,42,Male,93108,3,2,0,0,0,0,1,0,married,no,blue-collar,no,cellular,870
507,59,33,34,Male,92177,2,1,0,0,0,0,0,0,married,no,blue-collar,no,cellular,4280
508,50,26,39,Male,90640,3,2,0,0,0,0,1,0,single,no,blue-collar,no,cellular,517
509,44,19,70,Male,92833,1,2,0,0,0,0,0,0,married,no,admin.,no,cellular,120
510,31,5,39,Male,94022,4,3,185,0,0,0,0,1,married,no,blue-collar,no,cellular,33
511,40,10,44,Male,94720,3,3,0,0,0,0,1,0,married,no,blue-collar,no,cellular,3540
512,36,12,69,Male,94305,3,2,0,1,0,0,1,0,married,no,admin.,no,telephone,2137
513,51,25,44,Male,94608,3,3,0,0,0,0,0,0,divorced,no,self-employed,no,cellular,28
514,64,40,32,Male,91380,3,3,0,0,0,0,1,0,married,no,management,no,cellular,-547
515,47,22,15,Male,95521,2,3,0,0,0,0,0,0,married,no,technician,no,cellular,-315
516,52,28,118,Male,90503,2,1,112,0,0,0,1,0,married,no,technician,no,cellular,786
517,51,26,62,Male,95136,1,2,221,0,0,0,1,0,divorced,no,blue-collar,no,cellular,1
518,31,5,82,Male,94143,4,2,0,0,0,0,0,0,divorced,no,entrepreneur,no,cellular,37
519,39,14,54,Male,95035,3,1,108,0,0,0,0,1,divorced,no,services,no,cellular,0
520,30,6,48,Male,94607,1,3,0,0,0,0,0,0,single,no,management,no,cellular,8303
521,27,1,74,Male,91730,3,3,0,0,0,0,1,0,divorced,no,management,no,cellular,854
522,41,16,113,Male,92780,1,3,211,0,0,0,0,1,single,no,admin.,no,cellular,-273
523,53,27,81,Male,90009,3,2,0,0,0,0,0,0,married,no,blue-collar,yes,cellular,-692
524,54,27,43,Male,92834,3,2,169,0,0,0,0,0,married,yes,self-employed,no,cellular,28
525,28,4,34,Male,92677,1,2,0,0,0,0,1,0,married,no,retired,no,cellular,971
526,34,9,48,Male,95616,1,3,105,0,0,0,1,0,married,no,management,no,cellular,3694
527,61,37,54,Male,90024,4,2,129,0,0,0,1,1,married,no,retired,no,cellular,1141
528,48,24,75,Male,92518,4,2,0,0,0,0,1,0,single,yes,entrepreneur,no,cellular,793
529,36,11,72,Male,91007,1,1,224,0,0,0,0,0,married,no,retired,no,cellular,35
530,56,31,39,Male,93023,4,1,0,0,0,0,0,0,married,no,services,no,cellular,30
531,24,-1,75,Male,93014,4,1,0,0,0,0,1,0,single,no,admin.,no,cellular,280
532,64,38,79,Male,94024,2,1,179,0,0,0,0,0,single,no,services,no,cellular,0
533,26,2,205,Male,93106,1,1,271,0,0,0,0,1,married,no,services,yes,cellular,2261
534,33,8,65,Male,90027,2,1,89,0,0,0,1,0,married,no,blue-collar,no,cellular,46
535,64,39,122,Male,90089,4,1,378,1,0,0,1,0,married,no,retired,no,cellular,307
536,39,15,82,Male,95207,1,2,0,0,0,0,1,0,married,no,housemaid,no,cellular,306
537,54,30,21,Male,91706,2,1,0,0,0,0,0,1,married,no,admin.,no,telephone,13229
538,32,6,50,Male,90401,4,3,0,0,1,1,1,1,single,no,technician,no,cellular,-3
539,62,37,39,Male,94305,2,1,113,0,0,1,1,1,married,no,technician,no,cellular,4442
540,27,2,101,Male,92807,1,1,0,0,0,0,0,0,married,no,housemaid,yes,cellular,1
541,53,28,41,Male,93117,2,3,0,0,1,0,0,0,married,no,blue-collar,no,cellular,-478
542,51,25,132,Male,94143,1,1,0,0,0,0,1,0,married,no,unemployed,no,cellular,356
543,25,-1,43,Male,92173,3,2,176,0,0,0,1,0,single,no,technician,yes,cellular,290
544,44,20,131,Male,90717,1,3,0,1,0,0,1,0,married,no,services,no,cellular,1343
545,31,5,11,Male,94534,1,2,76,0,0,0,0,1,single,yes,blue-collar,no,cellular,81
546,57,32,21,Male,94720,1,3,117,0,0,0,0,0,married,no,services,no,cellular,272
547,25,-1,109,Male,94010,4,3,314,0,0,0,1,0,divorced,no,blue-collar,no,cellular,2775
548,30,6,141,Male,95014,2,1,0,0,0,0,0,0,single,no,technician,yes,cellular,359
549,40,14,81,Male,94709,3,1,0,0,0,0,1,0,single,no,blue-collar,yes,cellular,288
550,63,38,54,Male,94704,3,1,90,0,0,0,0,1,married,no,admin.,yes,cellular,3493
551,35,10,164,Male,91614,2,1,0,0,0,0,1,0,single,no,admin.,no,cellular,1249
552,43,19,28,Male,94303,4,1,87,0,0,0,0,0,married,no,services,no,cellular,0
553,27,2,68,Male,94025,3,3,203,0,1,0,0,0,single,no,self-employed,yes,cellular,0
554,44,14,44,Male,94132,3,3,180,0,1,1,1,1,divorced,no,unemployed,yes,cellular,5
555,49,23,61,Male,94117,1,3,0,0,0,0,1,1,divorced,no,retired,no,cellular,598
556,61,36,35,Male,94110,3,2,0,0,0,0,0,1,single,no,services,no,cellular,790
557,60,34,54,Male,94301,3,2,0,0,0,0,1,1,single,no,management,yes,cellular,0
558,59,34,14,Male,93118,1,1,0,0,0,0,1,1,married,no,services,no,cellular,795
